Run,Instrument,LibraryLayout,ReleaseDate,AvgSpotLen,BioProject,BioProject_num,Ecotype,Treatment,Tissue
SRR7217341,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217342,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217344,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217346,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217349,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217353,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217356,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217357,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217358,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217361,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217362,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217364,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217365,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217367,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217372,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217373,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217375,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
